date,product,category,sales,price,stock
2023-07-24,Eggs,Dairy,47,95.30615707212955,323
2023-07-24,Soap,Personal Care,67,196.08977589619192,312
2023-07-24,Shampoo,Personal Care,64,106.478995520713,236
2023-07-25,Milk,Dairy,84,66.8758875320887,238
2023-07-25,Bread,Bakery,58,102.00048249436021,351
2023-07-25,Rice,Grocery,54,89.32016565485158,447
2023-07-25,Eggs,Dairy,56,173.73702955997737,484
2023-07-25,Soap,Personal Care,55,109.25282803107969,443
2023-07-25,Shampoo,Personal Care,60,29.13178420972259,227
2023-07-26,Milk,Dairy,64,181.9667434437702,422
2023-07-26,Bread,Bakery,59,115.7765388893014,391
2023-07-26,Rice,Grocery,72,63.070444522023436,294
2023-07-26,Eggs,Dairy,68,140.41072422680224,279
2023-07-26,Soap,Personal Care,60,86.30973958322605,315
2023-07-26,Shampoo,Personal Care,50,92.2844594914906,404
2023-07-27,Milk,Dairy,68,87.35686306562317,270
2023-07-27,Bread,Bakery,72,119.2664086631719,470
2023-07-27,Rice,Grocery,57,115.95205473520012,255
2023-07-27,Eggs,Dairy,45,138.36397495308375,421
2023-07-27,Soap,Personal Care,71,101.6822974186678,356
2023-07-27,Shampoo,Personal Care,79,161.78592912496472,370
2023-07-28,Milk,Dairy,57,113.93534782064508,360
2023-07-28,Bread,Bakery,70,97.13492713774495,220
2023-07-28,Rice,Grocery,56,178.05434161083406,342
2023-07-28,Eggs,Dairy,57,113.2715318910835,231
2023-07-28,Soap,Personal Care,78,190.29781625028576,449
2023-07-28,Shampoo,Personal Care,54,128.0280274747946,382
2023-07-29,Milk,Dairy,72,172.41581006851573,443
2023-07-29,Bread,Bakery,78,162.7492708474499,484
2023-07-29,Rice,Grocery,122,86.6135998093512,215
2023-07-29,Eggs,Dairy,101,145.38298173526942,409
2023-07-29,Soap,Personal Care,119,169.2841859127432,214
2023-07-29,Shampoo,Personal Care,97,28.09796643182179,269
2023-07-30,Milk,Dairy,89,33.95951223760777,423
2023-07-30,Bread,Bakery,84,106.21061797357761,223
2023-07-30,Rice,Grocery,96,29.373990102955464,385
2023-07-30,Eggs,Dairy,81,67.30335541472547,407
2023-07-30,Soap,Personal Care,92,33.13561174391744,481
2023-07-30,Shampoo,Personal Care,114,169.9747025543862,443
2023-07-31,Milk,Dairy,68,125.31523324304267,214
2023-07-31,Bread,Bakery,61,74.15467207217851,271
2023-07-31,Rice,Grocery,62,58.20239769920405,205
2023-07-31,Eggs,Dairy,53,60.046686271610454,458
2023-07-31,Soap,Personal Care,51,45.7479161697877,246
2023-07-31,Shampoo,Personal Care,73,62.45427585318797,398
2023-08-01,Milk,Dairy,74,64.465257204978,330
2023-08-01,Bread,Bakery,71,34.28076276898618,251
2023-08-01,Rice,Grocery,74,104.14967842925049,229
2023-08-01,Eggs,Dairy,71,77.53737185798634,268
2023-08-01,Soap,Personal Care,59,136.115679863123,251
2023-08-01,Shampoo,Personal Care,56,109.85443732854363,356
2023-08-02,Milk,Dairy,72,70.96746581696223,470
2023-08-02,Bread,Bakery,60,175.83130176509414,203
2023-08-02,Rice,Grocery,67,38.707299045023305,229
2023-08-02,Eggs,Dairy,59,134.68331817767324,215
2023-08-02,Soap,Personal Care,61,70.47988802560755,361
2023-08-02,Shampoo,Personal Care,78,179.3399032939257,272
2023-08-03,Milk,Dairy,62,41.74901667547044,458
2023-08-03,Bread,Bakery,71,181.67626770248356,389
2023-08-03,Rice,Grocery,66,51.31779588236367,317
2023-08-03,Eggs,Dairy,86,142.9162022958103,286
2023-08-03,Soap,Personal Care,47,62.07029941161408,351
2023-08-03,Shampoo,Personal Care,71,118.86879238158265,337
2023-08-04,Milk,Dairy,79,102.25757843385155,363
2023-08-04,Bread,Bakery,82,120.9132958687833,335
2023-08-04,Rice,Grocery,64,145.97853122328962,397
2023-08-04,Eggs,Dairy,51,141.93549222118352,244
2023-08-04,Soap,Personal Care,81,33.31498434673442,317
2023-08-04,Shampoo,Personal Care,57,178.45145420146525,273
2023-08-05,Milk,Dairy,114,110.01577121440194,451
2023-08-05,Bread,Bakery,97,120.27945149822794,278
2023-08-05,Rice,Grocery,86,154.80060867251314,249
2023-08-05,Eggs,Dairy,114,199.76250653435022,432
2023-08-05,Soap,Personal Care,95,112.31436364156134,450
2023-08-05,Shampoo,Personal Care,100,119.11137224884656,251
2023-08-06,Milk,Dairy,104,24.636079996981643,469
2023-08-06,Bread,Bakery,90,152.1476011295968,384
2023-08-06,Rice,Grocery,101,17.00972489304595,213
2023-08-06,Eggs,Dairy,88,111.47932111631445,288
2023-08-06,Soap,Personal Care,72,54.99162657326257,208
2023-08-06,Shampoo,Personal Care,118,63.62343326244112,480
2023-08-07,Milk,Dairy,56,148.56061710896034,302
2023-08-07,Bread,Bakery,80,149.46082661392487,236
2023-08-07,Rice,Grocery,59,156.7089759134183,481
2023-08-07,Eggs,Dairy,67,18.537735966017983,228
2023-08-07,Soap,Personal Care,77,44.14168798374757,482
2023-08-07,Shampoo,Personal Care,80,98.94135418643609,349
2023-08-08,Milk,Dairy,63,73.22640374934424,331
2023-08-08,Bread,Bakery,57,123.81240105177633,426
2023-08-08,Rice,Grocery,69,116.60003950953703,384
2023-08-08,Eggs,Dairy,52,133.8913764389787,316
2023-08-08,Soap,Personal Care,72,69.16707255852683,481
2023-08-08,Shampoo,Personal Care,67,21.38606316378643,379
2023-08-09,Milk,Dairy,66,60.2497099320294,210
2023-08-09,Bread,Bakery,47,49.679033885876926,380
2023-08-09,Rice,Grocery,77,95.37675017861378,459
2023-08-09,Eggs,Dairy,69,176.9973115059381,224
2023-08-09,Soap,Personal Care,75,65.59641821045841,410
2023-08-09,Shampoo,Personal Care,56,68.99552298440184,456
2023-08-10,Milk,Dairy,63,40.83178878622419,214
2023-08-10,Bread,Bakery,63,56.3720556981558,395
2023-08-10,Rice,Grocery,63,91.57080814229354,444
2023-08-10,Eggs,Dairy,40,85.86685864489931,392
2023-08-10,Soap,Personal Care,72,73.20305071348773,374
2023-08-10,Shampoo,Personal Care,46,106.75659759554628,478
2023-08-11,Milk,Dairy,71,117.4049023912566,250
2023-08-11,Bread,Bakery,53,95.02670348040458,344
2023-08-11,Rice,Grocery,71,191.61371927120024,342
2023-08-11,Eggs,Dairy,62,38.73623424792354,438
2023-08-11,Soap,Personal Care,53,18.07096566004218,413
2023-08-11,Shampoo,Personal Care,63,116.70707036037645,475
2023-08-12,Milk,Dairy,108,136.64230650656089,351
2023-08-12,Bread,Bakery,121,119.99794628733062,485
2023-08-12,Rice,Grocery,90,170.7925263872288,213
2023-08-12,Eggs,Dairy,94,121.60113602390369,499
2023-08-12,Soap,Personal Care,115,22.905904729597943,457
2023-08-12,Shampoo,Personal Care,98,158.236466598926,419
2023-08-13,Milk,Dairy,106,80.95820119061719,415
2023-08-13,Bread,Bakery,101,119.81045076109015,228
2023-08-13,Rice,Grocery,91,143.43673773119923,269
2023-08-13,Eggs,Dairy,98,153.72464050983103,371
2023-08-13,Soap,Personal Care,78,52.179058553605365,448
2023-08-13,Shampoo,Personal Care,109,118.38700390469357,311
2023-08-14,Milk,Dairy,64,121.46032946487311,311
2023-08-14,Bread,Bakery,74,65.19150506569929,289
2023-08-14,Rice,Grocery,53,56.23533786312338,221
2023-08-14,Eggs,Dairy,63,97.74324146372778,366
2023-08-14,Soap,Personal Care,75,121.85090512384305,245
2023-08-14,Shampoo,Personal Care,69,42.80490620854206,463
2023-08-15,Milk,Dairy,65,178.47953446972184,320
2023-08-15,Bread,Bakery,62,128.95131097413753,214
2023-08-15,Rice,Grocery,47,69.70588889490594,327
2023-08-15,Eggs,Dairy,69,177.342229644096,379
2023-08-15,Soap,Personal Care,71,32.80052242720873,367
2023-08-15,Shampoo,Personal Care,63,160.52123629951683,288
2023-08-16,Milk,Dairy,68,12.817730862024495,231
2023-08-16,Bread,Bakery,52,159.9670853305485,351
2023-08-16,Rice,Grocery,69,159.2673732635423,484
2023-08-16,Eggs,Dairy,60,96.33785274347814,257
2023-08-16,Soap,Personal Care,58,166.86564777644284,435
2023-08-16,Shampoo,Personal Care,66,178.42455216547887,327
2023-08-17,Milk,Dairy,57,172.69687207606222,385
2023-08-17,Bread,Bakery,59,11.155829073842265,334
2023-08-17,Rice,Grocery,61,31.108469680738196,488
2023-08-17,Eggs,Dairy,62,93.97318069988617,305
2023-08-17,Soap,Personal Care,55,94.37225336990092,352
2023-08-17,Shampoo,Personal Care,70,74.02330969089766,387
2023-08-18,Milk,Dairy,54,101.31793938716234,462
2023-08-18,Bread,Bakery,75,22.358731970056716,465
2023-08-18,Rice,Grocery,56,28.231593439852084,433
2023-08-18,Eggs,Dairy,64,153.70303943123022,275
2023-08-18,Soap,Personal Care,73,91.67772404372111,357
2023-08-18,Shampoo,Personal Care,64,172.74866144827377,274
2023-08-19,Milk,Dairy,121,126.99749979255392,473
2023-08-19,Bread,Bakery,100,199.5790336858123,467
2023-08-19,Rice,Grocery,93,149.5328918574406,286
2023-08-19,Eggs,Dairy,97,29.45606646124023,248
2023-08-19,Soap,Personal Care,97,98.51554865230999,473
2023-08-19,Shampoo,Personal Care,120,164.96079664470477,206
2023-08-20,Milk,Dairy,97,156.61633827181342,289
2023-08-20,Bread,Bakery,109,102.02515143170372,487
2023-08-20,Rice,Grocery,96,59.644598463999195,325
2023-08-20,Eggs,Dairy,95,42.94396335985265,386
2023-08-20,Soap,Personal Care,95,114.33958125014544,316
2023-08-20,Shampoo,Personal Care,108,139.93795495479134,343
2023-08-21,Milk,Dairy,55,170.42944333048834,202
2023-08-21,Bread,Bakery,47,26.71107159005851,486
2023-08-21,Rice,Grocery,52,193.88430602838937,354
2023-08-21,Eggs,Dairy,62,47.2809737223561,391
2023-08-21,Soap,Personal Care,71,176.77408501661927,439
2023-08-21,Shampoo,Personal Care,79,94.32442078621536,248
2023-08-22,Milk,Dairy,73,70.94523866412304,224
2023-08-22,Bread,Bakery,61,40.045202686679275,397
2023-08-22,Rice,Grocery,52,142.10299125980796,284
2023-08-22,Eggs,Dairy,55,29.625758835002195,482
2023-08-22,Soap,Personal Care,52,147.54530752668242,206
2023-08-22,Shampoo,Personal Care,70,16.47818259212135,324
2023-08-23,Milk,Dairy,55,17.179002144326795,439
2023-08-23,Bread,Bakery,53,193.80630974469366,430
2023-08-23,Rice,Grocery,76,25.206188255527962,392
2023-08-23,Eggs,Dairy,56,30.237211036042275,438
2023-08-23,Soap,Personal Care,50,109.91143089012454,294
2023-08-23,Shampoo,Personal Care,70,192.3685324657866,261
2023-08-24,Milk,Dairy,71,176.09462432585116,200
2023-08-24,Bread,Bakery,58,23.80963996206482,306
2023-08-24,Rice,Grocery,53,23.454793263295258,239
2023-08-24,Eggs,Dairy,72,172.4342221263565,402
2023-08-24,Soap,Personal Care,47,136.8580506915745,265
2023-08-24,Shampoo,Personal Care,52,57.99306769263535,360
2023-08-25,Milk,Dairy,69,192.03656564161034,236
2023-08-25,Bread,Bakery,71,113.273343783394,211
2023-08-25,Rice,Grocery,43,47.39012538244189,231
2023-08-25,Eggs,Dairy,66,170.4370663354925,405
2023-08-25,Soap,Personal Care,55,28.151879450885062,458
2023-08-25,Shampoo,Personal Care,73,40.38875244971644,495
2023-08-26,Milk,Dairy,89,133.56945649413467,337
2023-08-26,Bread,Bakery,91,106.87607069821654,481
2023-08-26,Rice,Grocery,101,119.23301175935018,272
2023-08-26,Eggs,Dairy,97,72.96488639910109,409
2023-08-26,Soap,Personal Care,113,71.37828107753445,314
2023-08-26,Shampoo,Personal Care,126,100.57526705279469,350
2023-08-27,Milk,Dairy,100,45.97768325932636,441
2023-08-27,Bread,Bakery,117,137.5113746911428,381
2023-08-27,Rice,Grocery,92,115.21754689385716,223
2023-08-27,Eggs,Dairy,73,64.89372000272424,360
2023-08-27,Soap,Personal Care,99,57.98536400763496,244
2023-08-27,Shampoo,Personal Care,83,56.45642449544079,433
2023-08-28,Milk,Dairy,64,127.13107812283646,396
2023-08-28,Bread,Bakery,74,175.87676428996596,235
2023-08-28,Rice,Grocery,82,59.77535721291833,456
2023-08-28,Eggs,Dairy,60,91.93670032425263,278
2023-08-28,Soap,Personal Care,68,154.19707023678947,328
2023-08-28,Shampoo,Personal Care,67,45.33115462429507,411
2023-08-29,Milk,Dairy,75,187.15704426785746,462
2023-08-29,Bread,Bakery,78,24.557764646633245,319
2023-08-29,Rice,Grocery,56,159.90067034283436,322
2023-08-29,Eggs,Dairy,69,96.23211858015993,389
2023-08-29,Soap,Personal Care,58,73.49737519200133,298
2023-08-29,Shampoo,Personal Care,69,197.92414844000388,380
2023-08-30,Milk,Dairy,64,130.0124529881844,384
2023-08-30,Bread,Bakery,50,31.57536333026383,322
2023-08-30,Rice,Grocery,55,53.65452822255,355
2023-08-30,Eggs,Dairy,61,29.491066462893954,266
2023-08-30,Soap,Personal Care,52,121.59805918159007,339
2023-08-30,Shampoo,Personal Care,57,96.09978141795503,449
2023-08-31,Milk,Dairy,63,34.5865701137279,359
2023-08-31,Bread,Bakery,61,90.43392406861253,334
2023-08-31,Rice,Grocery,60,137.94440003200785,482
2023-08-31,Eggs,Dairy,55,71.56531157043112,393
2023-08-31,Soap,Personal Care,60,84.42200734705949,441
2023-08-31,Shampoo,Personal Care,66,129.35469485696746,330
2023-09-01,Milk,Dairy,64,162.58796941732072,363
2023-09-01,Bread,Bakery,67,173.56245532825525,332
2023-09-01,Rice,Grocery,64,78.83566968013238,237
2023-09-01,Eggs,Dairy,61,169.128669919307,258
2023-09-01,Soap,Personal Care,63,17.21958908790101,254
2023-09-01,Shampoo,Personal Care,62,30.09799230987273,284
2023-09-02,Milk,Dairy,109,124.73099938444157,492
2023-09-02,Bread,Bakery,90,185.527169209284,232
2023-09-02,Rice,Grocery,96,122.72150766771854,333
2023-09-02,Eggs,Dairy,107,193.42602222507122,203
2023-09-02,Soap,Personal Care,81,40.70705153875652,327
2023-09-02,Shampoo,Personal Care,105,69.94294923162255,436
2023-09-03,Milk,Dairy,102,154.91037238637563,280
2023-09-03,Bread,Bakery,104,187.42542319338358,262
2023-09-03,Rice,Grocery,119,54.19298102313158,230
2023-09-03,Eggs,Dairy,78,109.08283812411901,255
2023-09-03,Soap,Personal Care,87,94.1453961601192,249
2023-09-03,Shampoo,Personal Care,95,114.48259355416069,237
2023-09-04,Milk,Dairy,83,23.938544308214716,389
2023-09-04,Bread,Bakery,65,82.05026218477053,495
2023-09-04,Rice,Grocery,64,126.83749380425802,314
2023-09-04,Eggs,Dairy,53,194.0366249157266,493
2023-09-04,Soap,Personal Care,84,154.8341870940276,491
2023-09-04,Shampoo,Personal Care,55,20.064852148759158,213
2023-09-05,Milk,Dairy,63,27.211217933759333,326
2023-09-05,Bread,Bakery,68,25.63577279341545,431
2023-09-05,Rice,Grocery,66,157.925074848523,302
2023-09-05,Eggs,Dairy,72,11.483271952889151,488
2023-09-05,Soap,Personal Care,68,191.77824930374794,416
2023-09-05,Shampoo,Personal Care,67,88.0980874299768,273
2023-09-06,Milk,Dairy,61,157.59796019517484,264
2023-09-06,Bread,Bakery,49,79.01677392681367,477
2023-09-06,Rice,Grocery,69,186.70127676830157,443
2023-09-06,Eggs,Dairy,55,84.24256606472771,360
2023-09-06,Soap,Personal Care,54,137.6121550764396,414
2023-09-06,Shampoo,Personal Care,73,51.03720238860563,235
2023-09-07,Milk,Dairy,65,50.640189911210435,391
2023-09-07,Bread,Bakery,54,65.56463758950522,445
2023-09-07,Rice,Grocery,55,178.70134928238093,401
2023-09-07,Eggs,Dairy,74,49.86705078720666,417
2023-09-07,Soap,Personal Care,70,104.26312188687452,346
2023-09-07,Shampoo,Personal Care,55,189.40249815001948,214
2023-09-08,Milk,Dairy,59,182.97810701984207,283
2023-09-08,Bread,Bakery,51,137.20134181332696,335
2023-09-08,Rice,Grocery,70,177.1616308892647,229
2023-09-08,Eggs,Dairy,73,97.77990639919955,266
2023-09-08,Soap,Personal Care,71,11.57791981343265,281
2023-09-08,Shampoo,Personal Care,71,194.1764267397668,201
2023-09-09,Milk,Dairy,98,131.87756194312175,271
2023-09-09,Bread,Bakery,91,31.395358317469242,281
2023-09-09,Rice,Grocery,98,197.27038781666377,381
2023-09-09,Eggs,Dairy,108,140.81268034919628,200
2023-09-09,Soap,Personal Care,109,160.7136388719312,230
2023-09-09,Shampoo,Personal Care,86,170.71471217891866,360
2023-09-10,Milk,Dairy,106,22.204697130909963,441
2023-09-10,Bread,Bakery,80,52.90663367516642,256
2023-09-10,Rice,Grocery,109,104.37416464238488,201
2023-09-10,Eggs,Dairy,93,156.99096255109455,304
2023-09-10,Soap,Personal Care,87,74.09261090964881,326
2023-09-10,Shampoo,Personal Care,85,104.50241743776252,425
2023-09-11,Milk,Dairy,63,77.5353980802909,418
2023-09-11,Bread,Bakery,64,85.35567187352551,389
2023-09-11,Rice,Grocery,61,141.7221412076565,476
2023-09-11,Eggs,Dairy,69,69.45966729618812,320
2023-09-11,Soap,Personal Care,81,103.01657218324509,415
2023-09-11,Shampoo,Personal Care,79,12.997134056574733,227
2023-09-12,Milk,Dairy,62,139.5558592643857,264
2023-09-12,Bread,Bakery,83,188.7362451314306,273
2023-09-12,Rice,Grocery,59,167.22138235383116,388
2023-09-12,Eggs,Dairy,65,150.04666119582694,469
2023-09-12,Soap,Personal Care,56,151.30999484096466,234
2023-09-12,Shampoo,Personal Care,62,67.73218036496226,235
2023-09-13,Milk,Dairy,72,18.276529308759805,268
2023-09-13,Bread,Bakery,68,32.87599366944471,379
2023-09-13,Rice,Grocery,69,177.2202667692169,235
2023-09-13,Eggs,Dairy,80,37.12912152651728,498
2023-09-13,Soap,Personal Care,56,145.85037409056076,345
2023-09-13,Shampoo,Personal Care,80,187.7807917340489,223
2023-09-14,Milk,Dairy,73,168.12289829583196,364
2023-09-14,Bread,Bakery,67,108.34599070843676,325
2023-09-14,Rice,Grocery,56,19.32017879168083,347
2023-09-14,Eggs,Dairy,69,12.966018228968556,439
2023-09-14,Soap,Personal Care,68,81.36188606188554,431
2023-09-14,Shampoo,Personal Care,62,60.39322412193803,478
2023-09-15,Milk,Dairy,68,127.09599541884906,496
2023-09-15,Bread,Bakery,65,166.991155443179,428
2023-09-15,Rice,Grocery,79,97.59930377157875,235
2023-09-15,Eggs,Dairy,59,12.928881554542459,388
2023-09-15,Soap,Personal Care,76,78.07688856872065,296
2023-09-15,Shampoo,Personal Care,71,175.51624853080946,292
2023-09-16,Milk,Dairy,100,161.50940267831726,317
2023-09-16,Bread,Bakery,81,123.00748081025864,200
2023-09-16,Rice,Grocery,94,114.75280444153724,411
2023-09-16,Eggs,Dairy,109,138.77449392890753,445
2023-09-16,Soap,Personal Care,73,50.39840602766947,342
2023-09-16,Shampoo,Personal Care,91,161.13643301819556,430
2023-09-17,Milk,Dairy,108,51.7525570317071,491
2023-09-17,Bread,Bakery,104,14.814154060113705,254
2023-09-17,Rice,Grocery,73,169.60161479555978,452
2023-09-17,Eggs,Dairy,75,162.83532491388834,411
2023-09-17,Soap,Personal Care,104,35.505299627811276,254
2023-09-17,Shampoo,Personal Care,106,66.83475616993644,352
2023-09-18,Milk,Dairy,73,155.44471507700692,403
2023-09-18,Bread,Bakery,59,134.4320074023879,215
2023-09-18,Rice,Grocery,76,98.96134325671413,365
2023-09-18,Eggs,Dairy,70,86.61380031002267,357
2023-09-18,Soap,Personal Care,50,197.87915022821775,249
2023-09-18,Shampoo,Personal Care,63,179.21281442316274,310
2023-09-19,Milk,Dairy,71,180.2831408885406,299
2023-09-19,Bread,Bakery,69,167.41494530741116,318
2023-09-19,Rice,Grocery,83,54.79310420090884,395
2023-09-19,Eggs,Dairy,52,73.2839262500589,418
2023-09-19,Soap,Personal Care,67,85.28182745153836,372
2023-09-19,Shampoo,Personal Care,67,147.01581218381827,411
2023-09-20,Milk,Dairy,71,24.949894818960587,332
2023-09-20,Bread,Bakery,66,58.780904254894374,492
2023-09-20,Rice,Grocery,56,139.17584604996324,422
2023-09-20,Eggs,Dairy,66,89.36341356893507,314
2023-09-20,Soap,Personal Care,87,126.49317501089638,253
2023-09-20,Shampoo,Personal Care,59,120.43490552234843,210
2023-09-21,Milk,Dairy,84,157.93425815310573,286
2023-09-21,Bread,Bakery,60,181.4168824927084,355
2023-09-21,Rice,Grocery,72,180.9771089085189,381
2023-09-21,Eggs,Dairy,60,120.48657882857374,405
2023-09-21,Soap,Personal Care,69,103.980828678962,271
2023-09-21,Shampoo,Personal Care,66,80.17097940021837,468
2023-09-22,Milk,Dairy,84,28.19589837792912,378
2023-09-22,Bread,Bakery,59,183.86458540297315,423
2023-09-22,Rice,Grocery,61,23.658996374002545,396
2023-09-22,Eggs,Dairy,60,155.36205195945715,468
2023-09-22,Soap,Personal Care,57,103.03240024561305,358
2023-09-22,Shampoo,Personal Care,85,24.31107211180692,256
2023-09-23,Milk,Dairy,91,100.00019947664057,279
2023-09-23,Bread,Bakery,120,100.41957705760323,203
2023-09-23,Rice,Grocery,108,165.9283228462034,344
2023-09-23,Eggs,Dairy,86,187.80218545037798,477
2023-09-23,Soap,Personal Care,106,43.09461926405633,293
2023-09-23,Shampoo,Personal Care,86,197.4089513224074,445
2023-09-24,Milk,Dairy,89,119.52357314212964,464
2023-09-24,Bread,Bakery,91,89.734230107492,235
2023-09-24,Rice,Grocery,78,123.86540062182685,492
2023-09-24,Eggs,Dairy,125,103.12265486408857,295
2023-09-24,Soap,Personal Care,101,112.20537594089829,435
2023-09-24,Shampoo,Personal Care,115,147.16281905853776,420
2023-09-25,Milk,Dairy,69,145.79142944380382,241
2023-09-25,Bread,Bakery,44,155.1594393707132,213
2023-09-25,Rice,Grocery,68,88.09774830917618,359
2023-09-25,Eggs,Dairy,51,188.956259527978,345
2023-09-25,Soap,Personal Care,53,149.83705286384512,422
2023-09-25,Shampoo,Personal Care,63,160.81569333565324,366
2023-09-26,Milk,Dairy,57,94.71143049775637,388
2023-09-26,Bread,Bakery,66,40.26842162786782,319
2023-09-26,Rice,Grocery,57,27.912435800797848,493
2023-09-26,Eggs,Dairy,68,174.02766782057364,329
2023-09-26,Soap,Personal Care,53,65.92615163792183,309
2023-09-26,Shampoo,Personal Care,60,148.47621421762165,247
2023-09-27,Milk,Dairy,60,178.66475403293884,333
2023-09-27,Bread,Bakery,70,185.06554172003732,231
2023-09-27,Rice,Grocery,79,50.66000939286182,499
2023-09-27,Eggs,Dairy,67,107.83999678774451,448
2023-09-27,Soap,Personal Care,49,32.49630098688553,411
2023-09-27,Shampoo,Personal Care,65,149.25522932980815,215
2023-09-28,Milk,Dairy,59,153.35942841085728,273
2023-09-28,Bread,Bakery,86,160.47334847327454,242
2023-09-28,Rice,Grocery,59,161.47921487314042,258
2023-09-28,Eggs,Dairy,80,87.2775797550787,341
2023-09-28,Soap,Personal Care,55,92.956766818328,420
2023-09-28,Shampoo,Personal Care,65,157.913688896142,484
2023-09-29,Milk,Dairy,67,145.25759619356495,403
2023-09-29,Bread,Bakery,72,42.76533537888301,439
2023-09-29,Rice,Grocery,50,149.53096094858702,289
2023-09-29,Eggs,Dairy,73,118.24449160828732,402
2023-09-29,Soap,Personal Care,65,116.32685109536447,304
2023-09-29,Shampoo,Personal Care,59,98.93156393113824,214
2023-09-30,Milk,Dairy,92,25.85966946286692,462
2023-09-30,Bread,Bakery,88,102.71010275884232,257
2023-09-30,Rice,Grocery,99,57.2218403824389,399
2023-09-30,Eggs,Dairy,122,71.1017702025693,294
2023-09-30,Soap,Personal Care,108,167.5885644771806,362
2023-09-30,Shampoo,Personal Care,78,160.72944081598132,341
2023-10-01,Milk,Dairy,105,107.66813003885879,456
2023-10-01,Bread,Bakery,101,127.90624712960974,420
2023-10-01,Rice,Grocery,93,113.68357304626021,211
2023-10-01,Eggs,Dairy,76,66.82221882568018,425
2023-10-01,Soap,Personal Care,92,126.14804824052348,484
2023-10-01,Shampoo,Personal Care,96,75.15473513967709,445
2023-10-02,Milk,Dairy,53,126.68187934786502,412
2023-10-02,Bread,Bakery,77,129.28174306357715,350
2023-10-02,Rice,Grocery,43,161.81197055694815,250
2023-10-02,Eggs,Dairy,71,141.30398525486822,489
2023-10-02,Soap,Personal Care,57,43.12777445366561,316
2023-10-02,Shampoo,Personal Care,65,103.3353674306907,328
2023-10-03,Milk,Dairy,62,82.52486562777291,296
2023-10-03,Bread,Bakery,63,142.2900603071013,300
2023-10-03,Rice,Grocery,70,30.669455688066556,482
2023-10-03,Eggs,Dairy,52,126.18335353264521,230
2023-10-03,Soap,Personal Care,59,106.37550466120416,394
2023-10-03,Shampoo,Personal Care,47,196.66051576042136,251
2023-10-04,Milk,Dairy,61,107.40995115548913,423
2023-10-04,Bread,Bakery,77,37.4844313813256,411
2023-10-04,Rice,Grocery,59,199.8117977170849,385
2023-10-04,Eggs,Dairy,78,160.7024557988679,395
2023-10-04,Soap,Personal Care,76,42.972014731387866,317
2023-10-04,Shampoo,Personal Care,63,115.7585444655878,355
2023-10-05,Milk,Dairy,55,86.11312108000175,378
2023-10-05,Bread,Bakery,77,55.56421740808745,272
2023-10-05,Rice,Grocery,57,159.3964081663503,271
2023-10-05,Eggs,Dairy,56,39.23151051978259,358
2023-10-05,Soap,Personal Care,68,108.16416295963614,296
2023-10-05,Shampoo,Personal Care,80,137.37654929310918,312
2023-10-06,Milk,Dairy,52,73.50090574044437,470
2023-10-06,Bread,Bakery,56,32.28163621524301,345
2023-10-06,Rice,Grocery,79,36.54346137546141,315
2023-10-06,Eggs,Dairy,57,110.9409209425588,230
2023-10-06,Soap,Personal Care,75,21.740824040603947,296
2023-10-06,Shampoo,Personal Care,51,110.1229825068434,411
2023-10-07,Milk,Dairy,97,113.83760465322867,203
2023-10-07,Bread,Bakery,78,174.6555634965402,227
2023-10-07,Rice,Grocery,79,23.65836334191869,326
2023-10-07,Eggs,Dairy,87,69.06076954830472,287
2023-10-07,Soap,Personal Care,104,135.3856160992214,429
2023-10-07,Shampoo,Personal Care,114,90.84508526192447,264
2023-10-08,Milk,Dairy,86,73.34545427623036,220
2023-10-08,Bread,Bakery,120,61.58200132497312,401
2023-10-08,Rice,Grocery,89,63.85886716309118,224
2023-10-08,Eggs,Dairy,102,179.12003995411376,275
2023-10-08,Soap,Personal Care,87,86.43183463918771,400
2023-10-08,Shampoo,Personal Care,97,169.38074300913217,346
2023-10-09,Milk,Dairy,55,188.97249263694593,420
2023-10-09,Bread,Bakery,66,50.55768806640407,252
2023-10-09,Rice,Grocery,52,78.08985014315569,346
2023-10-09,Eggs,Dairy,82,33.80717031716075,223
2023-10-09,Soap,Personal Care,69,165.32137766712665,422
2023-10-09,Shampoo,Personal Care,84,24.035379402418847,255
2023-10-10,Milk,Dairy,70,20.756844895597446,419
2023-10-10,Bread,Bakery,78,161.44459324692372,301
2023-10-10,Rice,Grocery,65,30.991925812543542,250
2023-10-10,Eggs,Dairy,61,51.02586417840193,276
2023-10-10,Soap,Personal Care,59,94.43264883720232,429
2023-10-10,Shampoo,Personal Care,71,65.54260801010035,450
2023-10-11,Milk,Dairy,60,194.91954123914087,497
2023-10-11,Bread,Bakery,81,111.41097634775635,311
2023-10-11,Rice,Grocery,67,19.462053749931584,492
2023-10-11,Eggs,Dairy,76,21.546160995285764,318
2023-10-11,Soap,Personal Care,64,194.49098489153198,310
2023-10-11,Shampoo,Personal Care,56,31.584450200056125,419
2023-10-12,Milk,Dairy,72,146.81485052882041,264
2023-10-12,Bread,Bakery,63,41.9975103119057,485
2023-10-12,Rice,Grocery,59,107.18248614967837,450
2023-10-12,Eggs,Dairy,61,182.54509074651986,379
2023-10-12,Soap,Personal Care,55,69.02701612326986,362
2023-10-12,Shampoo,Personal Care,62,108.49743349956941,213
2023-10-13,Milk,Dairy,42,82.86671465362042,233
2023-10-13,Bread,Bakery,67,174.84758457593517,276
