user_id,date,category,sub_category,amount,payment_method,location,income,budget,year,month,day,weekday,is_weekend
1017,2023-07-30 16:08:58,Transport,Fuel,2998.62,UPI,Restaurant,40000,20000,2023,7,30,Sunday,True
1019,2024-07-14 13:00:46,Shopping,Electronics,449.05,UPI,Online,30000,25000,2024,7,14,Sunday,True
1002,2023-09-18 01:34:42,Transport,Bus,4700.86,Cash,Mall,60000,25000,2023,9,18,Monday,False
1012,2023-07-11 20:31:23,Education,Courses,3787.91,Cash,Store,40000,30000,2023,7,11,Tuesday,False
1019,2023-03-31 03:00:43,Others,Misc,2953.79,UPI,Online,40000,20000,2023,3,31,Friday,False
1007,2023-01-27 09:49:41,Shopping,Clothing,4150.77,UPI,Store,30000,30000,2023,1,27,Friday,False
1002,2024-11-20 07:23:42,Rent,House Rent,6202.8,Cash,Mall,60000,30000,2024,11,20,Wednesday,False
1001,2023-08-23 16:10:20,Shopping,Electronics,2410.35,Card,Store,50000,30000,2023,8,23,Wednesday,False
1019,2023-10-16 19:12:37,Transport,Fuel,3168.96,Card,Restaurant,40000,20000,2023,10,16,Monday,False
1008,2024-12-08 16:41:16,Shopping,Electronics,4151.83,Cash,Store,60000,25000,2024,12,8,Sunday,True
1020,2023-06-01 05:28:38,Others,Misc,3928.17,Card,Online,50000,25000,2023,6,1,Thursday,False
1012,2023-02-15 05:49:16,Rent,House Rent,9156.04,Card,Mall,50000,25000,2023,2,15,Wednesday,False
1017,2023-12-01 02:58:34,Entertainment,Subscriptions,4707.36,Cash,Restaurant,60000,20000,2023,12,1,Friday,False
1015,2023-09-21 03:52:42,Education,Books,665.51,UPI,Mall,30000,20000,2023,9,21,Thursday,False
1008,2023-11-08 17:10:02,Food,Restaurant,4381.91,UPI,Online,40000,30000,2023,11,8,Wednesday,False
1018,2024-07-05 22:30:47,Rent,House Rent,19564.1,Cash,Store,60000,20000,2024,7,5,Friday,False
1005,2023-10-07 10:21:29,Others,Misc,926.91,Cash,Mall,30000,20000,2023,10,7,Saturday,True
1013,2024-07-17 17:24:32,Bills,Internet,3624.23,UPI,Restaurant,40000,20000,2024,7,17,Wednesday,False
1008,2023-10-08 17:48:48,Food,Groceries,249.41,Card,Store,50000,30000,2023,10,8,Sunday,True
1020,2024-01-12 00:48:35,Shopping,Electronics,2056.84,Cash,Restaurant,60000,20000,2024,1,12,Friday,False
1015,2023-12-26 01:57:14,Food,Groceries,2605.6,Cash,Online,30000,25000,2023,12,26,Tuesday,False
1016,2024-03-09 18:53:51,Rent,House Rent,13709.68,Card,Store,60000,30000,2024,3,9,Saturday,True
1006,2024-05-01 13:09:07,Entertainment,Games,4682.89,Card,Restaurant,50000,25000,2024,5,1,Wednesday,False
1003,2023-01-14 09:36:02,Health,Medicine,3377.64,UPI,Store,40000,25000,2023,1,14,Saturday,True
1019,2023-05-24 03:51:22,Shopping,Accessories,2432.33,Card,Restaurant,40000,30000,2023,5,24,Wednesday,False
1012,2023-04-16 03:45:50,Travel,Flights,12525.78,Cash,Restaurant,40000,30000,2023,4,16,Sunday,True
1007,2023-06-29 10:56:52,Education,Courses,4755.14,Card,Online,40000,25000,2023,6,29,Thursday,False
1020,2024-08-31 21:19:40,Rent,House Rent,5330.99,Card,Online,30000,20000,2024,8,31,Saturday,True
1010,2023-10-12 07:41:44,Travel,Flights,14772.78,Card,Restaurant,30000,20000,2023,10,12,Thursday,False
1018,2023-06-18 22:38:13,Rent,House Rent,6291.98,Card,Online,50000,30000,2023,6,18,Sunday,True
1008,2024-07-06 02:18:46,Transport,Fuel,4081.21,Cash,Store,60000,30000,2024,7,6,Saturday,True
1018,2023-03-06 15:30:10,Health,Doctor,1437.66,UPI,Store,40000,25000,2023,3,6,Monday,False
1019,2023-04-19 02:48:12,Travel,Hotel,3718.34,Card,Mall,30000,25000,2023,4,19,Wednesday,False
1016,2024-07-17 12:56:16,Entertainment,Movies,2227.29,Cash,Online,60000,30000,2024,7,17,Wednesday,False
1005,2023-09-23 09:20:40,Shopping,Clothing,3237.59,UPI,Mall,30000,25000,2023,9,23,Saturday,True
1005,2023-09-07 05:43:18,Travel,Flights,6952.37,Card,Online,60000,25000,2023,9,7,Thursday,False
1007,2024-11-11 19:34:42,Rent,House Rent,5818.48,UPI,Restaurant,50000,25000,2024,11,11,Monday,False
1008,2023-09-15 02:55:39,Health,Doctor,3017.33,Cash,Restaurant,30000,25000,2023,9,15,Friday,False
1020,2024-10-10 12:47:05,Travel,Hotel,13731.24,Cash,Online,40000,25000,2024,10,10,Thursday,False
1008,2023-09-09 00:30:01,Rent,House Rent,10748.23,Card,Mall,50000,30000,2023,9,9,Saturday,True
1016,2023-09-14 03:17:27,Education,Books,1120.85,UPI,Store,60000,30000,2023,9,14,Thursday,False
1011,2023-10-14 07:42:56,Education,Books,2240.76,UPI,Mall,50000,20000,2023,10,14,Saturday,True
1002,2023-10-09 08:47:20,Entertainment,Movies,289.4,Card,Restaurant,30000,20000,2023,10,9,Monday,False
1010,2023-11-12 11:38:08,Entertainment,Movies,4111.41,UPI,Store,30000,30000,2023,11,12,Sunday,True
1004,2024-10-06 17:45:47,Bills,Water,4140.39,UPI,Mall,50000,20000,2024,10,6,Sunday,True
1019,2023-01-03 22:13:31,Others,Misc,2960.6,Cash,Online,50000,20000,2023,1,3,Tuesday,False
1015,2023-02-18 09:26:34,Entertainment,Subscriptions,1797.86,Card,Restaurant,40000,30000,2023,2,18,Saturday,True
1008,2024-04-25 07:20:58,Travel,Hotel,12397.18,Cash,Online,50000,25000,2024,4,25,Thursday,False
1004,2024-04-09 04:20:57,Transport,Bus,2795.7,Card,Store,50000,25000,2024,4,9,Tuesday,False
1012,2024-01-11 15:34:24,Rent,House Rent,17388.98,Cash,Mall,40000,30000,2024,1,11,Thursday,False
1002,2024-08-17 09:33:55,Rent,House Rent,14471.88,Card,Store,50000,20000,2024,8,17,Saturday,True
1001,2024-11-19 04:38:51,Health,Doctor,3932.81,UPI,Mall,30000,20000,2024,11,19,Tuesday,False
1004,2024-09-30 16:32:20,Food,Snacks,3012.89,Card,Restaurant,50000,25000,2024,9,30,Monday,False
1001,2024-10-24 11:40:54,Education,Books,2100.0,UPI,Mall,50000,30000,2024,10,24,Thursday,False
1014,2024-11-18 12:10:49,Bills,Water,4791.83,Cash,Restaurant,30000,20000,2024,11,18,Monday,False
1018,2023-10-20 13:18:07,Others,Misc,2728.51,Cash,Mall,60000,20000,2023,10,20,Friday,False
1015,2024-05-24 23:21:35,Education,Courses,3045.19,UPI,Restaurant,40000,30000,2024,5,24,Friday,False
1015,2023-03-13 07:44:43,Education,Courses,1141.41,UPI,Mall,50000,25000,2023,3,13,Monday,False
1016,2023-05-28 12:31:04,Rent,House Rent,14384.76,Cash,Mall,30000,25000,2023,5,28,Sunday,True
1005,2023-05-26 09:10:19,Rent,House Rent,13574.11,Cash,Restaurant,40000,25000,2023,5,26,Friday,False
1009,2023-03-25 05:27:21,Entertainment,Games,964.95,Card,Store,60000,20000,2023,3,25,Saturday,True
1001,2024-10-04 18:46:08,Food,Groceries,344.96,Card,Restaurant,60000,20000,2024,10,4,Friday,False
1007,2024-10-25 00:58:59,Travel,Flights,9856.67,UPI,Mall,60000,25000,2024,10,25,Friday,False
1020,2023-10-05 06:22:06,Others,Misc,3830.28,UPI,Online,40000,30000,2023,10,5,Thursday,False
1014,2023-03-09 21:01:06,Transport,Taxi,2640.84,UPI,Restaurant,60000,30000,2023,3,9,Thursday,False
1017,2024-01-17 15:32:28,Entertainment,Subscriptions,1172.52,UPI,Online,30000,25000,2024,1,17,Wednesday,False
1019,2023-12-13 04:00:17,Travel,Flights,10664.79,Card,Mall,30000,25000,2023,12,13,Wednesday,False
1020,2023-08-18 06:06:37,Education,Books,446.52,Cash,Store,60000,25000,2023,8,18,Friday,False
1019,2024-02-09 17:55:14,Education,Courses,2237.08,Cash,Mall,60000,30000,2024,2,9,Friday,False
1010,2024-07-15 07:31:31,Bills,Electricity,858.67,UPI,Restaurant,40000,25000,2024,7,15,Monday,False
1017,2024-01-19 02:22:01,Health,Doctor,963.07,Card,Online,40000,25000,2024,1,19,Friday,False
1020,2023-06-12 06:49:50,Food,Groceries,1051.36,UPI,Store,30000,20000,2023,6,12,Monday,False
1017,2023-11-21 10:38:24,Rent,House Rent,10800.61,Cash,Mall,50000,30000,2023,11,21,Tuesday,False
1002,2024-03-03 11:15:46,Shopping,Accessories,303.19,Card,Mall,50000,25000,2024,3,3,Sunday,True
1012,2023-06-30 09:30:08,Bills,Internet,2019.08,UPI,Mall,30000,20000,2023,6,30,Friday,False
1012,2024-12-08 02:56:41,Food,Restaurant,2582.95,Cash,Mall,30000,30000,2024,12,8,Sunday,True
1002,2023-07-20 21:35:39,Rent,House Rent,12249.41,Cash,Store,60000,20000,2023,7,20,Thursday,False
1012,2023-04-04 08:21:03,Shopping,Clothing,1944.78,Cash,Online,30000,25000,2023,4,4,Tuesday,False
1009,2023-07-29 06:13:55,Health,Doctor,4203.78,Card,Store,30000,25000,2023,7,29,Saturday,True
1012,2023-12-07 22:06:09,Travel,Hotel,3889.25,UPI,Store,40000,25000,2023,12,7,Thursday,False
1006,2023-02-05 02:12:34,Health,Doctor,2553.2,Card,Mall,30000,25000,2023,2,5,Sunday,True
1002,2024-05-15 22:37:45,Health,Medicine,357.11,Card,Restaurant,30000,30000,2024,5,15,Wednesday,False
1008,2024-03-22 20:13:40,Rent,House Rent,6067.34,Card,Restaurant,30000,30000,2024,3,22,Friday,False
1008,2023-04-07 23:44:59,Others,Misc,2890.64,Card,Restaurant,50000,25000,2023,4,7,Friday,False
1008,2024-01-26 12:26:50,Food,Snacks,2851.79,UPI,Mall,60000,20000,2024,1,26,Friday,False
1014,2024-12-27 23:54:26,Entertainment,Movies,4396.27,Cash,Mall,50000,25000,2024,12,27,Friday,False
1014,2023-02-18 14:33:23,Food,Restaurant,2811.47,Cash,Store,40000,25000,2023,2,18,Saturday,True
1007,2024-12-22 01:09:31,Others,Misc,4800.97,Cash,Online,40000,20000,2024,12,22,Sunday,True
1017,2023-04-21 03:10:24,Education,Courses,291.04,UPI,Store,50000,25000,2023,4,21,Friday,False
1016,2023-11-15 01:08:02,Food,Restaurant,535.14,UPI,Restaurant,60000,30000,2023,11,15,Wednesday,False
1009,2024-10-15 10:13:02,Health,Doctor,268.13,UPI,Online,30000,30000,2024,10,15,Tuesday,False
1018,2024-03-27 15:27:24,Health,Medicine,967.12,Card,Restaurant,60000,30000,2024,3,27,Wednesday,False
1010,2024-04-04 02:40:11,Shopping,Electronics,2729.29,Cash,Restaurant,40000,20000,2024,4,4,Thursday,False
1001,2023-01-14 09:29:43,Food,Restaurant,3245.58,Card,Online,40000,25000,2023,1,14,Saturday,True
1007,2024-08-16 00:08:05,Food,Groceries,275.65,UPI,Online,30000,25000,2024,8,16,Friday,False
1001,2023-12-19 23:59:30,Rent,House Rent,19189.56,Card,Store,50000,20000,2023,12,19,Tuesday,False
1018,2023-09-23 12:03:02,Rent,House Rent,17632.48,UPI,Mall,40000,30000,2023,9,23,Saturday,True
1014,2024-12-28 17:37:21,Shopping,Clothing,1518.23,Cash,Mall,30000,30000,2024,12,28,Saturday,True
1001,2024-01-12 15:10:35,Shopping,Electronics,432.08,Card,Restaurant,60000,20000,2024,1,12,Friday,False
1016,2023-04-25 16:35:58,Entertainment,Movies,890.94,Card,Restaurant,50000,25000,2023,4,25,Tuesday,False
1011,2023-03-06 09:13:02,Health,Medicine,678.37,Cash,Online,40000,30000,2023,3,6,Monday,False
1015,2023-11-02 14:18:46,Transport,Bus,660.25,UPI,Store,60000,25000,2023,11,2,Thursday,False
1002,2024-06-15 15:21:13,Entertainment,Games,2616.88,UPI,Mall,50000,25000,2024,6,15,Saturday,True
1004,2024-06-19 01:57:03,Transport,Taxi,1266.94,UPI,Restaurant,60000,30000,2024,6,19,Wednesday,False
1014,2024-12-16 18:00:48,Rent,House Rent,10372.1,UPI,Mall,30000,25000,2024,12,16,Monday,False
1016,2023-11-15 13:12:55,Rent,House Rent,19842.58,UPI,Store,60000,30000,2023,11,15,Wednesday,False
1014,2024-02-09 11:07:12,Rent,House Rent,15264.71,UPI,Store,40000,20000,2024,2,9,Friday,False
1001,2023-06-26 14:45:08,Entertainment,Games,4747.45,Cash,Online,40000,25000,2023,6,26,Monday,False
1008,2024-03-26 05:51:09,Shopping,Accessories,755.65,UPI,Store,40000,25000,2024,3,26,Tuesday,False
1001,2023-12-21 15:11:32,Others,Misc,1941.59,UPI,Store,30000,25000,2023,12,21,Thursday,False
1002,2024-01-26 11:11:01,Food,Groceries,2795.92,UPI,Restaurant,60000,25000,2024,1,26,Friday,False
1014,2024-03-26 23:45:39,Travel,Flights,2997.85,Cash,Online,60000,25000,2024,3,26,Tuesday,False
1008,2023-05-05 09:37:49,Travel,Flights,2054.44,Cash,Restaurant,60000,30000,2023,5,5,Friday,False
1010,2024-11-08 03:04:07,Rent,House Rent,15056.52,Card,Store,40000,25000,2024,11,8,Friday,False
1008,2023-09-19 13:54:37,Transport,Taxi,3227.01,Card,Online,60000,25000,2023,9,19,Tuesday,False
1009,2024-04-05 22:56:03,Travel,Flights,7340.25,UPI,Store,60000,20000,2024,4,5,Friday,False
1007,2024-12-24 18:55:27,Shopping,Accessories,2473.74,UPI,Mall,50000,30000,2024,12,24,Tuesday,False
1018,2023-06-19 20:15:55,Food,Snacks,2106.44,Cash,Mall,30000,30000,2023,6,19,Monday,False
1017,2023-03-18 08:58:17,Transport,Fuel,168.82,UPI,Mall,50000,20000,2023,3,18,Saturday,True
1018,2024-03-22 22:43:07,Bills,Internet,1710.09,Card,Store,60000,30000,2024,3,22,Friday,False
1020,2024-08-01 19:56:59,Food,Snacks,926.56,Cash,Restaurant,40000,25000,2024,8,1,Thursday,False
1015,2023-10-27 18:16:49,Food,Snacks,537.2,Cash,Restaurant,40000,20000,2023,10,27,Friday,False
1008,2023-06-17 03:07:02,Bills,Internet,4785.77,Card,Store,50000,20000,2023,6,17,Saturday,True
1020,2024-06-02 06:22:59,Travel,Hotel,9791.68,UPI,Online,50000,25000,2024,6,2,Sunday,True
1012,2024-01-17 23:18:35,Shopping,Electronics,3656.85,UPI,Online,50000,30000,2024,1,17,Wednesday,False
1004,2024-08-02 15:39:02,Bills,Water,1611.05,Cash,Online,40000,20000,2024,8,2,Friday,False
1014,2024-08-18 16:08:48,Education,Books,1996.08,Card,Store,30000,25000,2024,8,18,Sunday,True
1007,2023-11-19 13:33:15,Transport,Bus,1222.77,Card,Store,40000,25000,2023,11,19,Sunday,True
1006,2023-03-09 16:35:29,Education,Books,529.98,Cash,Store,30000,30000,2023,3,9,Thursday,False
1017,2023-03-22 04:25:08,Bills,Internet,936.21,UPI,Mall,50000,25000,2023,3,22,Wednesday,False
1013,2024-12-03 05:01:32,Shopping,Accessories,3997.69,Card,Store,60000,30000,2024,12,3,Tuesday,False
1020,2024-04-05 23:07:43,Rent,House Rent,15163.19,Cash,Online,50000,25000,2024,4,5,Friday,False
1016,2024-03-06 20:20:24,Education,Books,2757.3,Card,Mall,50000,20000,2024,3,6,Wednesday,False
1013,2024-12-07 07:27:18,Transport,Bus,2401.69,Card,Online,30000,25000,2024,12,7,Saturday,True
1009,2024-06-15 08:08:58,Shopping,Accessories,4616.05,Cash,Online,50000,25000,2024,6,15,Saturday,True
1005,2024-06-03 06:31:56,Health,Medicine,410.04,Card,Mall,30000,20000,2024,6,3,Monday,False
1013,2024-07-27 01:12:56,Education,Books,1438.97,Cash,Store,30000,30000,2024,7,27,Saturday,True
1004,2023-07-27 20:59:38,Bills,Water,1782.19,Card,Restaurant,30000,30000,2023,7,27,Thursday,False
1013,2023-03-03 06:11:09,Others,Misc,3923.01,UPI,Online,30000,25000,2023,3,3,Friday,False
1013,2023-04-26 00:36:18,Transport,Taxi,4962.95,Cash,Restaurant,60000,30000,2023,4,26,Wednesday,False
1006,2024-08-17 00:32:56,Bills,Electricity,1241.32,Cash,Store,30000,20000,2024,8,17,Saturday,True
1015,2024-10-15 05:07:51,Education,Courses,4377.82,Cash,Mall,50000,20000,2024,10,15,Tuesday,False
1012,2024-08-26 21:03:54,Entertainment,Movies,4161.58,Cash,Restaurant,30000,30000,2024,8,26,Monday,False
1005,2023-04-23 03:31:48,Transport,Fuel,1162.05,UPI,Mall,50000,20000,2023,4,23,Sunday,True
1011,2023-11-01 18:09:11,Entertainment,Movies,2026.7,Cash,Store,30000,20000,2023,11,1,Wednesday,False
1008,2023-06-15 01:16:09,Rent,House Rent,11145.09,Card,Mall,30000,30000,2023,6,15,Thursday,False
1003,2023-04-10 02:36:44,Health,Medicine,4892.19,Card,Mall,60000,25000,2023,4,10,Monday,False
1013,2023-05-02 03:58:09,Food,Groceries,945.41,UPI,Store,40000,30000,2023,5,2,Tuesday,False
1005,2023-05-21 04:13:54,Education,Books,4005.83,UPI,Online,40000,30000,2023,5,21,Sunday,True
1016,2023-10-25 02:32:31,Food,Groceries,1704.25,UPI,Mall,60000,25000,2023,10,25,Wednesday,False
1020,2024-06-18 17:00:34,Others,Misc,3667.81,Cash,Restaurant,30000,20000,2024,6,18,Tuesday,False
1019,2023-07-27 19:17:08,Shopping,Electronics,2129.05,Cash,Restaurant,60000,30000,2023,7,27,Thursday,False
1010,2024-03-25 12:29:23,Education,Courses,2912.88,Cash,Online,30000,30000,2024,3,25,Monday,False
1004,2023-07-02 06:33:09,Health,Doctor,4171.43,UPI,Store,40000,25000,2023,7,2,Sunday,True
1011,2024-02-19 20:28:36,Others,Misc,4030.62,Card,Online,40000,20000,2024,2,19,Monday,False
1011,2024-05-14 02:23:38,Shopping,Electronics,4338.79,UPI,Store,60000,25000,2024,5,14,Tuesday,False
1020,2023-03-04 03:59:43,Entertainment,Movies,345.11,UPI,Store,50000,20000,2023,3,4,Saturday,True
1005,2024-10-28 21:59:08,Rent,House Rent,15380.76,UPI,Restaurant,30000,20000,2024,10,28,Monday,False
1012,2024-11-29 03:04:40,Others,Misc,742.94,UPI,Mall,50000,25000,2024,11,29,Friday,False
1006,2024-03-03 06:19:53,Health,Doctor,2108.3,Card,Mall,30000,20000,2024,3,3,Sunday,True
1006,2024-10-14 13:48:57,Bills,Water,2765.51,Card,Online,60000,30000,2024,10,14,Monday,False
1017,2024-09-13 07:00:54,Transport,Taxi,2043.56,UPI,Online,60000,30000,2024,9,13,Friday,False
1017,2024-06-20 03:14:22,Others,Misc,2622.08,UPI,Store,30000,20000,2024,6,20,Thursday,False
1020,2024-07-04 04:33:51,Bills,Water,4982.81,UPI,Restaurant,30000,30000,2024,7,4,Thursday,False
1014,2023-10-11 08:11:30,Health,Medicine,719.33,Card,Online,40000,25000,2023,10,11,Wednesday,False
1019,2024-02-20 07:48:33,Education,Courses,3393.51,Card,Mall,30000,20000,2024,2,20,Tuesday,False
1015,2023-10-10 06:58:00,Rent,House Rent,10940.01,Cash,Restaurant,30000,30000,2023,10,10,Tuesday,False
1017,2023-04-26 10:15:43,Food,Restaurant,708.4,Cash,Online,50000,20000,2023,4,26,Wednesday,False
1018,2023-05-30 01:05:10,Others,Misc,835.75,Card,Restaurant,40000,25000,2023,5,30,Tuesday,False
1006,2024-07-22 09:56:33,Food,Restaurant,4748.9,Cash,Restaurant,50000,20000,2024,7,22,Monday,False
1019,2024-03-07 23:53:20,Education,Courses,4404.03,UPI,Online,60000,30000,2024,3,7,Thursday,False
1016,2024-08-18 22:48:12,Bills,Internet,4539.86,Cash,Online,60000,25000,2024,8,18,Sunday,True
1004,2024-01-08 02:10:18,Others,Misc,4958.09,Card,Online,30000,30000,2024,1,8,Monday,False
1015,2024-07-18 08:18:16,Entertainment,Games,1081.16,Card,Store,30000,25000,2024,7,18,Thursday,False
1009,2024-10-07 18:47:03,Transport,Bus,1809.42,Card,Mall,30000,25000,2024,10,7,Monday,False
1015,2023-04-04 00:41:49,Entertainment,Movies,3362.63,UPI,Restaurant,50000,30000,2023,4,4,Tuesday,False
1007,2024-09-17 04:30:10,Transport,Taxi,2444.82,Cash,Restaurant,40000,30000,2024,9,17,Tuesday,False
1007,2023-08-16 23:27:55,Rent,House Rent,11275.84,Cash,Online,40000,25000,2023,8,16,Wednesday,False
1009,2024-03-29 00:18:19,Transport,Bus,1821.17,Cash,Restaurant,50000,30000,2024,3,29,Friday,False
1016,2023-10-05 09:49:41,Transport,Bus,2989.21,UPI,Online,40000,20000,2023,10,5,Thursday,False
1005,2024-10-29 01:09:19,Entertainment,Subscriptions,2899.19,Cash,Restaurant,40000,25000,2024,10,29,Tuesday,False
1002,2023-01-06 23:58:54,Education,Books,849.22,UPI,Store,30000,20000,2023,1,6,Friday,False
1004,2024-05-21 18:54:45,Bills,Water,2385.11,Card,Store,50000,25000,2024,5,21,Tuesday,False
1017,2024-09-09 01:17:32,Bills,Water,2789.69,Card,Mall,40000,25000,2024,9,9,Monday,False
1016,2024-04-14 00:09:07,Bills,Electricity,2872.92,Card,Mall,40000,20000,2024,4,14,Sunday,True
1005,2024-06-19 08:42:06,Bills,Water,1090.03,Cash,Store,60000,25000,2024,6,19,Wednesday,False
1003,2023-07-09 19:55:18,Shopping,Accessories,3724.24,UPI,Online,40000,20000,2023,7,9,Sunday,True
1006,2023-08-16 02:51:03,Health,Medicine,174.74,UPI,Mall,60000,30000,2023,8,16,Wednesday,False
1010,2024-05-14 11:10:50,Bills,Electricity,1806.42,UPI,Mall,40000,20000,2024,5,14,Tuesday,False
1017,2023-04-27 20:57:49,Transport,Bus,3912.05,UPI,Store,50000,20000,2023,4,27,Thursday,False
1005,2023-08-26 20:15:23,Others,Misc,2841.27,Cash,Mall,40000,25000,2023,8,26,Saturday,True
1003,2023-11-07 13:42:57,Health,Doctor,1342.75,UPI,Restaurant,50000,20000,2023,11,7,Tuesday,False
1012,2024-03-24 19:09:39,Health,Medicine,3490.02,Cash,Online,60000,30000,2024,3,24,Sunday,True
1016,2023-06-08 21:48:04,Others,Misc,2858.59,Cash,Online,40000,25000,2023,6,8,Thursday,False
1007,2023-07-24 11:26:47,Food,Restaurant,3991.41,UPI,Mall,50000,20000,2023,7,24,Monday,False
1013,2024-04-25 05:28:02,Food,Snacks,3688.37,UPI,Restaurant,50000,25000,2024,4,25,Thursday,False
1006,2023-08-08 16:26:31,Others,Misc,3070.03,Cash,Mall,50000,20000,2023,8,8,Tuesday,False
1009,2024-04-10 03:04:21,Rent,House Rent,12322.67,Cash,Store,50000,30000,2024,4,10,Wednesday,False
1020,2024-12-25 22:31:21,Education,Books,709.25,UPI,Online,60000,30000,2024,12,25,Wednesday,False
1010,2023-05-31 17:25:12,Health,Medicine,1343.6,UPI,Restaurant,50000,25000,2023,5,31,Wednesday,False
1007,2024-06-18 23:22:01,Health,Medicine,2124.54,Card,Mall,50000,25000,2024,6,18,Tuesday,False
1006,2023-06-16 14:07:27,Education,Courses,3016.53,Card,Restaurant,40000,25000,2023,6,16,Friday,False
1018,2024-08-12 18:50:44,Education,Books,2592.85,UPI,Store,40000,25000,2024,8,12,Monday,False
1011,2024-03-15 16:26:44,Bills,Electricity,1476.51,Cash,Mall,40000,20000,2024,3,15,Friday,False
1012,2023-01-16 13:54:09,Bills,Internet,82.0,UPI,Restaurant,40000,20000,2023,1,16,Monday,False
1018,2024-04-12 09:09:34,Entertainment,Subscriptions,2506.38,Cash,Store,60000,20000,2024,4,12,Friday,False
1009,2023-04-02 20:06:17,Bills,Internet,1463.85,Card,Mall,30000,30000,2023,4,2,Sunday,True
1019,2024-06-13 13:55:04,Health,Medicine,3686.31,Card,Online,40000,30000,2024,6,13,Thursday,False
1005,2024-06-06 21:04:18,Travel,Flights,2311.3,Card,Online,60000,30000,2024,6,6,Thursday,False
1016,2024-06-24 19:23:32,Travel,Flights,9602.76,UPI,Mall,30000,30000,2024,6,24,Monday,False
1018,2023-09-28 11:09:38,Travel,Hotel,14239.17,UPI,Online,30000,25000,2023,9,28,Thursday,False
1006,2023-08-16 15:15:34,Transport,Bus,913.33,Cash,Mall,30000,25000,2023,8,16,Wednesday,False
1014,2023-11-21 02:44:38,Health,Doctor,2384.66,Card,Online,50000,30000,2023,11,21,Tuesday,False
1011,2024-04-15 06:35:42,Transport,Bus,502.54,UPI,Mall,30000,20000,2024,4,15,Monday,False
1002,2024-12-14 10:17:40,Education,Courses,3147.13,Card,Online,30000,25000,2024,12,14,Saturday,True
1001,2023-01-23 04:52:40,Rent,House Rent,13257.98,Card,Restaurant,40000,30000,2023,1,23,Monday,False
1004,2023-06-26 10:59:41,Education,Books,2066.46,Cash,Online,60000,20000,2023,6,26,Monday,False
1014,2023-12-01 14:36:47,Travel,Hotel,8777.9,Cash,Mall,50000,30000,2023,12,1,Friday,False
1019,2023-06-12 03:55:43,Travel,Hotel,13655.47,Cash,Restaurant,50000,20000,2023,6,12,Monday,False
1011,2024-08-27 02:16:04,Health,Doctor,1021.66,Cash,Restaurant,40000,20000,2024,8,27,Tuesday,False
1002,2023-10-22 22:14:16,Food,Restaurant,161.69,Card,Online,50000,20000,2023,10,22,Sunday,True
1010,2024-05-06 13:29:34,Shopping,Electronics,4315.24,UPI,Online,50000,30000,2024,5,6,Monday,False
1011,2023-02-24 14:33:12,Travel,Flights,9502.52,Card,Store,40000,30000,2023,2,24,Friday,False
1015,2024-05-24 09:42:08,Shopping,Clothing,4458.76,Card,Store,40000,30000,2024,5,24,Friday,False
1015,2024-04-25 06:49:29,Others,Misc,3004.88,Card,Mall,30000,25000,2024,4,25,Thursday,False
1004,2024-07-23 12:24:13,Transport,Taxi,4060.3,UPI,Online,40000,30000,2024,7,23,Tuesday,False
1013,2024-03-13 21:42:33,Bills,Electricity,2176.88,UPI,Mall,50000,20000,2024,3,13,Wednesday,False
1010,2024-09-17 08:46:40,Rent,House Rent,16247.9,UPI,Online,50000,20000,2024,9,17,Tuesday,False
1002,2023-03-18 04:41:34,Health,Medicine,4569.56,UPI,Online,50000,20000,2023,3,18,Saturday,True
1001,2023-04-08 02:45:58,Food,Restaurant,2882.01,UPI,Store,40000,20000,2023,4,8,Saturday,True
1014,2023-12-10 10:08:20,Shopping,Accessories,944.89,Card,Restaurant,50000,25000,2023,12,10,Sunday,True
1006,2023-08-29 23:50:29,Health,Medicine,1380.55,Cash,Online,60000,25000,2023,8,29,Tuesday,False
1020,2023-10-28 11:32:08,Transport,Fuel,1033.29,UPI,Online,60000,20000,2023,10,28,Saturday,True
1002,2024-01-06 07:27:31,Shopping,Accessories,1271.94,Cash,Store,30000,20000,2024,1,6,Saturday,True
1016,2024-09-08 17:20:09,Shopping,Accessories,1566.76,Cash,Mall,60000,25000,2024,9,8,Sunday,True
1014,2024-04-09 09:42:24,Education,Books,2797.91,Cash,Online,60000,20000,2024,4,9,Tuesday,False
1002,2024-01-31 20:17:26,Education,Courses,2960.56,UPI,Mall,60000,25000,2024,1,31,Wednesday,False
1016,2023-09-06 07:24:53,Education,Books,2161.17,Card,Store,30000,25000,2023,9,6,Wednesday,False
1005,2024-07-02 11:26:47,Entertainment,Subscriptions,3096.33,Cash,Mall,30000,25000,2024,7,2,Tuesday,False
1013,2023-07-30 03:08:51,Others,Misc,453.8,Cash,Mall,50000,30000,2023,7,30,Sunday,True
1008,2024-10-27 14:57:11,Transport,Fuel,484.55,Cash,Store,60000,30000,2024,10,27,Sunday,True
1003,2023-06-09 23:25:32,Bills,Electricity,900.56,Cash,Online,40000,25000,2023,6,9,Friday,False
1013,2023-11-19 13:00:57,Entertainment,Games,2614.48,UPI,Mall,40000,20000,2023,11,19,Sunday,True
1016,2023-02-07 21:20:06,Bills,Water,1109.27,UPI,Online,50000,25000,2023,2,7,Tuesday,False
1019,2023-11-08 10:29:40,Health,Medicine,1452.26,Cash,Mall,40000,25000,2023,11,8,Wednesday,False
